Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","156","Sugar cane","2016","2016","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1961","1961","gigagrams","0.0012","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1962","1962","gigagrams","0.0016","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1963","1963","gigagrams","0.0021","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1964","1964","gigagrams","0.0015","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1965","1965","gigagrams","0.0016","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1966","1966","gigagrams","0.0019","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1967","1967","gigagrams","0.0021","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1968","1968","gigagrams","0.0021","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1969","1969","gigagrams","0.0018","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1970","1970","gigagrams","0.0018","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1971","1971","gigagrams","0.0019","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1972","1972","gigagrams","0.0021","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1973","1973","gigagrams","0.0026","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1974","1974","gigagrams","0.0021","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1975","1975","gigagrams","0.0016","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1976","1976","gigagrams","0.0021","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1977","1977","gigagrams","0.002","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1978","1978","gigagrams","0.0023","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1979","1979","gigagrams","0.0023","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1980","1980","gigagrams","0.0019","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1981","1981","gigagrams","0.0021","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1982","1982","gigagrams","0.0024","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1983","1983","gigagrams","0.0027","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1984","1984","gigagrams","0.0026","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1985","1985","gigagrams","0.0028","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1986","1986","gigagrams","0.0029","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1987","1987","gigagrams","0.0026","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1988","1988","gigagrams","0.0025","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1989","1989","gigagrams","0.0022","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1990","1990","gigagrams","0.0022","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1991","1991","gigagrams","0.0023","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1992","1992","gigagrams","0.0033","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1993","1993","gigagrams","0.0028","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1994","1994","gigagrams","0.0023","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1995","1995","gigagrams","0.0029","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1996","1996","gigagrams","0.0037","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1997","1997","gigagrams","0.0047","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1998","1998","gigagrams","0.0056","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","1999","1999","gigagrams","0.0057","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","2000","2000","gigagrams","0.006","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","2001","2001","gigagrams","0.0072","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","2002","2002","gigagrams","0.0065","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","2003","2003","gigagrams","0.0067","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","2004","2004","gigagrams","0.0064","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","2005","2005","gigagrams","0.0059","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","2006","2006","gigagrams","0.0066","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","2007","2007","gigagrams","0.0075","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","2008","2008","gigagrams","0.0074","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","2009","2009","gigagrams","0.0072","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","2010","2010","gigagrams","0.0068","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","2011","2011","gigagrams","0.007","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","2012","2012","gigagrams","0.007","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","2013","2013","gigagrams","0.0077","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","2014","2014","gigagrams","0.0081","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","2015","2015","gigagrams","0.0074","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","0.0074","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1961","1961","gigagrams","0.0475","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1962","1962","gigagrams","0.0609","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1963","1963","gigagrams","0.0822","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1964","1964","gigagrams","0.0594","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1965","1965","gigagrams","0.061","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1966","1966","gigagrams","0.0734","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1967","1967","gigagrams","0.0819","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1968","1968","gigagrams","0.0799","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1969","1969","gigagrams","0.07","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1970","1970","gigagrams","0.0696","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1971","1971","gigagrams","0.0745","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1972","1972","gigagrams","0.0819","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1973","1973","gigagrams","0.0994","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1974","1974","gigagrams","0.0818","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1975","1975","gigagrams","0.0632","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1976","1976","gigagrams","0.0808","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1977","1977","gigagrams","0.0779","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1978","1978","gigagrams","0.0885","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1979","1979","gigagrams","0.0874","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1980","1980","gigagrams","0.073","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1981","1981","gigagrams","0.0791","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1982","1982","gigagrams","0.0909","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1983","1983","gigagrams","0.1044","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1984","1984","gigagrams","0.1009","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1985","1985","gigagrams","0.1065","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","156","Sugar cane","1986","1986","gigagrams","0.1121","Fc","Calculated data",""
